id,price_1,date_1,price_2,date_2,perc_change_p2_to_p1,days_between_sale,trans_time,ln_price_1,ln_price_2,epc_100,epc_rating_a,epc_rating_b,epc_rating_c,epc_rating_d,epc_rating_e,epc_rating_f,epc_rating_g,ln_epc_100,imd_score,imd_level,income_score,income_level,emp_score,emp_level,educ_score,educ_level,health_score,health_level,crime_score,crime_level,barrier_score,barrier_level,living_score,living_level,reg_north_east,reg_north_west,reg_yorkshire_and_the_humber,reg_east_midlands,reg_west_midlands,reg_east_of_england,reg_london,reg_south_east,reg_south_west
3032,98950,13-11-2003,116000,14-08-2009,0.172309247,2101,73.11939488,11.50236995,11.66134547,82,0,1,0,0,0,0,0,4.406719247,23732,8,22561,7,24148,8,17991,6,20239,7,19793,7,23507,8,13736,5,0,0,1,0,0,0,0,0,0
3033,94950,31-07-2003,115000,01-02-2008,0.21116377,1646,65.049516,11.46110572,11.65268741,70,0,0,1,0,0,0,0,4.248495242,32626,10,31992,10,30581,10,32790,10,26004,8,30295,10,28452,9,28735,9,0,0,1,0,0,0,0,0,0
3034,116875,02-02-2005,120000,28-10-2011,0.026737968,2459,78.82850501,11.66886027,11.69524702,74,0,0,1,0,0,0,0,4.304065093,16257,5,15938,5,16126,5,12763,4,10607,4,15728,5,28603,9,11691,4,0,0,1,0,0,0,0,0,0
3035,30000,27-01-2006,85000,07-01-2011,1.833333333,1806,68.00948242,10.30895266,11.35040654,29,0,0,0,0,0,1,0,3.36729583,15906,5,21067,7,18400,6,14830,5,12551,4,17850,6,10894,4,5053,2,0,0,1,0,0,0,0,0,0
3036,104000,12-05-2005,92500,10-09-2010,-0.110576923,1947,70.50352878,11.55214618,11.43496392,80,0,0,1,0,0,0,0,4.382026635,1795,1,2765,1,2948,1,3588,2,1750,1,1571,1,20016,7,1175,1,0,0,1,0,0,0,0,0,0
3037,194950,14-08-2006,175000,12-07-2011,-0.102333932,1793,67.77436371,12.18049839,12.07254125,47,0,0,0,0,1,0,0,3.850147602,7692,3,9477,3,8815,3,19730,7,5606,2,7005,3,6822,3,2907,1,0,0,0,0,1,0,0,0,0
3038,25000,08-08-2003,34950,13-08-2010,0.398,2562,80.38729902,10.1266311,10.46167375,76,0,0,1,0,0,0,0,4.33073334,12403,4,12611,4,13683,5,23893,8,12741,4,7282,3,13371,5,3938,2,0,0,0,1,0,0,0,0,0
3039,249950,31-05-2006,265000,26-06-2008,0.060212042,757,44.69022788,12.42901618,12.4874851,63,0,0,0,1,0,0,0,4.143134726,24225,8,24484,8,25436,8,12889,4,26601,9,18447,6,13475,5,24304,8,0,0,0,0,0,0,0,0,1
3040,144950,22-09-2006,141000,23-10-2009,-0.027250776,1127,54.20420715,11.88414413,11.85651517,81,0,1,0,0,0,0,0,4.394449155,26765,9,23402,8,25199,8,15640,5,24896,8,31711,10,20139,7,23615,8,0,0,0,0,0,0,0,0,1
3041,124000,23-03-2004,111500,03-06-2011,-0.100806452,2628,81.36855694,11.72803684,11.62177987,79,0,0,1,0,0,0,0,4.369447852,24449,8,25935,8,20588,7,29924,10,23509,8,21838,7,10635,4,14534,5,0,1,0,0,0,0,0,0,0
3042,90000,23-03-2007,99950,02-11-2009,0.110555556,955,50.0303965,11.40756495,11.51242534,73,0,0,1,0,0,0,0,4.290459441,18307,6,21427,7,15385,5,17447,6,11098,4,19726,7,25529,8,10059,4,0,1,0,0,0,0,0,0,0
3043,229000,16-03-2007,210000,30-11-2010,-0.082969432,1355,59.24126528,12.34147728,12.25486281,81,0,1,0,0,0,0,0,4.394449155,29702,10,25851,8,29310,9,27086,9,26009,8,18429,6,31527,10,19236,6,0,0,0,0,1,0,0,0,0
3044,230000,12-05-2011,249500,30-01-2012,0.084782609,263,26.50948353,12.34583459,12.42721419,69,0,0,1,0,0,0,0,4.234106505,23187,8,18510,6,15664,5,18038,6,23770,8,21528,7,27797,9,31071,10,0,0,0,0,1,0,0,0,0
3045,76950,28-10-2005,55000,22-12-2010,-0.285250162,1881,69.34858054,11.25091114,10.91508846,67,0,0,0,1,0,0,0,4.204692619,4390,2,4158,2,3957,2,2045,1,5423,2,2591,1,29123,9,22238,7,0,0,0,1,0,0,0,0,0
3046,80000,15-02-2008,80000,12-12-2010,0,1031,51.92044739,11.28978191,11.28978191,1,0,0,0,0,0,0,1,0,9848,3,11697,4,8684,3,10535,4,13037,4,21929,7,10226,4,2373,1,0,0,1,0,0,0,0,0,0
3047,97500,31-10-2005,101000,03-06-2011,0.035897436,2041,72.11284543,11.48760766,11.5228758,57,0,0,0,1,0,0,0,4.043051268,24438,8,23424,8,27436,9,12163,4,19919,7,27135,9,12480,4,29710,10,0,0,1,0,0,0,0,0,0
3048,122500,28-07-2006,124000,11-12-2009,0.012244898,1232,56.58577529,11.71586631,11.72803684,83,0,1,0,0,0,0,0,4.418840608,23732,8,22561,7,24148,8,17991,6,20239,7,19793,7,23507,8,13736,5,0,0,1,0,0,0,0,0,0
3049,88950,28-02-2003,96000,18-12-2009,0.07925801,2485,79.22523463,11.39582969,11.47210347,80,0,0,1,0,0,0,0,4.382026635,30999,10,31677,10,30572,10,28364,9,24583,8,22478,7,19901,7,25171,8,0,1,0,0,0,0,0,0,0
3050,36500,10-08-2001,88000,29-01-2010,1.410958904,3094,87.95002203,10.50506754,11.38509209,1,0,0,0,0,0,0,1,0,19651,6,16410,5,15103,5,24837,8,18322,6,15405,5,27359,9,13218,5,0,1,0,0,0,0,0,0,0
3051,77000,29-06-2001,92000,21-12-2011,0.194805195,3827,97.30588409,11.2515607,11.42954386,73,0,0,1,0,0,0,0,4.290459441,8929,3,9936,4,14998,5,16233,5,3965,2,3277,1,10039,4,8331,3,0,1,0,0,0,0,0,0,0
3052,15800,08-12-1998,47000,17-01-2012,1.974683544,4788,108.2170711,9.667765219,10.75790288,51,0,0,0,0,1,0,0,3.931825633,316,1,593,1,500,1,302,1,1838,1,589,1,11933,4,8997,3,0,0,1,0,0,0,0,0,0
3053,64500,28-03-2002,92500,29-07-2011,0.434108527,3410,92.11473972,11.0744205,11.43496392,70,0,0,1,0,0,0,0,4.248495242,12833,4,28187,9,32202,10,10933,4,2778,1,15912,5,11759,4,1009,1,0,0,1,0,0,0,0,0,0
3054,67950,03-05-2002,120000,05-12-2008,0.766004415,2408,78.04372867,11.12652742,11.69524702,73,0,0,1,0,0,0,0,4.290459441,31627,10,29071,9,28209,9,24412,8,26287,9,26920,9,31040,10,31178,10,0,0,0,0,1,0,0,0,0
3055,129995,27-05-2005,110000,11-02-2011,-0.153813608,2086,72.86921576,11.77525127,11.60823564,61,0,0,0,1,0,0,0,4.110873864,21500,7,19150,6,18226,6,15444,5,15554,5,22017,7,32339,10,19766,7,0,0,0,0,1,0,0,0,0
3056,150000,19-10-2007,124000,07-01-2011,-0.173333333,1176,55.32975678,11.91839057,11.72803684,82,0,1,0,0,0,0,0,4.406719247,28053,9,27239,9,28319,9,27688,9,29777,10,14834,5,9961,4,29254,9,0,0,0,1,0,0,0,0,0
3057,124000,06-08-2008,135000,29-05-2009,0.088709677,296,28.12772188,11.72803684,11.81303006,64,0,0,0,1,0,0,0,4.158883083,24556,8,26090,8,21342,7,29165,9,21692,7,19719,7,19165,6,9861,4,0,0,1,0,0,0,0,0,0
3058,115000,15-11-2004,107000,28-10-2011,-0.069565217,2538,80.02712752,11.65268741,11.58058411,62,0,0,0,1,0,0,0,4.127134385,21210,7,17981,6,17314,6,26471,9,16599,6,13782,5,27079,9,18408,6,0,0,1,0,0,0,0,0,0
3059,59000,30-04-2003,100000,16-06-2011,0.694915254,2969,86.23993687,10.98529272,11.51292546,67,0,0,0,1,0,0,0,4.204692619,17803,6,15799,5,15248,5,10534,4,20051,7,22965,7,23836,8,13727,5,0,1,0,0,0,0,0,0,0
3060,68000,28-04-2006,73500,08-07-2011,0.080882353,1897,69.63053489,11.12726298,11.20504069,60,0,0,0,1,0,0,0,4.094344562,3099,1,5587,2,2383,1,5811,2,1582,1,5234,2,32197,10,1532,1,0,1,0,0,0,0,0,0,0
3061,128500,20-06-2006,137000,29-04-2009,0.06614786,1044,52.2361847,11.76368418,11.8277362,77,0,0,1,0,0,0,0,4.343805422,19352,6,19336,6,17122,6,12105,4,19963,7,18251,6,16583,6,19888,7,0,1,0,0,0,0,0,0,0
3062,87000,10-12-1999,127000,03-10-2011,0.459770115,4315,103.0097292,11.3736634,11.75194237,62,0,0,0,1,0,0,0,4.127134385,30185,10,26059,8,30414,10,31917,10,27607,9,15906,5,18466,6,30025,10,0,0,0,0,1,0,0,0,0
3063,115000,17-11-2004,112500,01-02-2008,-0.02173913,1171,55.21606953,11.65268741,11.6307085,73,0,0,1,0,0,0,0,4.290459441,25596,8,25992,8,22763,7,22195,7,29487,9,17595,6,9818,3,26419,9,0,0,0,1,0,0,0,0,0
3064,9500,03-08-2001,63000,27-04-2011,5.631578947,3554,93.9439242,9.159047078,11.05089001,66,0,0,0,1,0,0,0,4.189654742,1615,1,5658,2,2255,1,954,1,1342,1,337,1,19459,6,4863,2,0,0,0,1,0,0,0,0,0
3065,115000,06-12-2005,124000,30-01-2012,0.07826087,2246,75.4900814,11.65268741,11.72803684,63,0,0,0,1,0,0,0,4.143134726,23859,8,25163,8,22462,7,30207,10,15863,5,18614,6,24377,8,8978,3,0,0,1,0,0,0,0,0,0
3066,54000,18-04-2002,75000,05-02-2010,0.388888889,2850,84.57574052,10.89673933,11.22524339,40,0,0,0,0,1,0,0,3.688879454,15331,5,15818,5,12711,4,21657,7,10355,4,12170,4,32830,10,6653,3,0,1,0,0,0,0,0,0,0
3067,57500,10-06-2005,66995,14-03-2008,0.165130435,1008,51.35656988,10.95954023,11.11237327,42,0,0,0,0,1,0,0,3.737669618,4387,2,5715,2,6589,3,4863,2,5394,2,531,1,24629,8,3973,2,0,0,1,0,0,0,0,0,0
3068,195000,30-04-2001,229000,16-06-2011,0.174358974,3699,95.74614333,12.18075484,12.34147728,80,0,0,1,0,0,0,0,4.382026635,20961,7,20152,7,26826,9,17188,6,27395,9,10842,4,27800,9,4628,2,0,0,0,0,0,0,0,1,0
3069,29995,27-03-1997,42000,21-07-2011,0.400233372,5229,112.8292117,10.30878598,10.6454249,74,0,0,1,0,0,0,0,4.304065093,11534,4,10900,4,11798,4,11118,4,9555,3,15703,5,18042,6,6894,3,0,0,1,0,0,0,0,0,0
3070,134950,31-05-2000,134000,06-04-2009,-0.007039644,3232,89.79553478,11.81265962,11.80559508,79,0,0,1,0,0,0,0,4.369447852,8783,3,12748,4,9374,3,22188,7,8504,3,850,1,22848,7,3319,2,0,1,0,0,0,0,0,0,0
3071,129750,21-07-2006,99000,18-12-2009,-0.23699422,1246,56.89497807,11.7733648,11.50287513,68,0,0,0,1,0,0,0,4.219507705,1869,1,3215,1,1750,1,1093,1,1952,1,2768,1,7833,3,23056,8,0,1,0,0,0,0,0,0,0
3072,79500,28-06-2002,106000,18-01-2010,0.333333333,2761,83.3066266,11.2835123,11.57119437,74,0,0,1,0,0,0,0,4.304065093,32251,10,32569,10,32053,10,31619,10,27920,9,24754,8,22847,7,24422,8,0,1,0,0,0,0,0,0,0
3073,154995,02-02-2001,206500,29-07-2011,0.332301042,3829,97.33003166,11.95114814,12.23805569,68,0,0,0,1,0,0,0,4.219507705,24185,8,27135,9,29534,9,29694,10,30062,10,8208,3,6983,3,13700,5,0,0,0,0,0,0,0,1,0
3074,120000,02-04-2007,99000,30-04-2009,-0.175,759,44.74769099,11.69524702,11.50287513,75,0,0,1,0,0,0,0,4.317488114,11301,4,11887,4,8573,3,5523,2,8024,3,27180,9,12118,4,29366,9,0,1,0,0,0,0,0,0,0
3075,140000,30-08-2007,105000,07-02-2011,-0.25,1257,57.1366206,11.8493977,11.56171563,65,0,0,0,1,0,0,0,4.17438727,11015,4,28779,9,31988,10,15938,5,9774,3,4850,2,198,1,2017,1,0,0,0,0,1,0,0,0,0
3076,114500,28-09-2005,122000,09-02-2012,0.065502183,2325,76.74727601,11.6483301,11.71177632,57,0,0,0,1,0,0,0,4.043051268,26579,9,20381,7,22833,7,18433,6,24358,8,32021,10,26241,8,24170,8,0,0,1,0,0,0,0,0,0
3077,41500,19-01-1996,115000,11-01-2008,1.771084337,4375,103.6866588,10.63344871,11.65268741,69,0,0,1,0,0,0,0,4.234106505,17999,6,15842,5,14724,5,27364,9,9176,3,19526,6,32215,10,10902,4,0,1,0,0,0,0,0,0,0
3078,19000,22-06-2001,53000,03-06-2011,1.789473684,3633,94.93060224,9.852194258,10.87804719,75,0,0,1,0,0,0,0,4.317488114,2800,1,3511,2,1332,1,4452,2,187,1,17549,6,30977,10,21793,7,0,1,0,0,0,0,0,0,0
3079,125000,11-09-2007,166000,09-07-2010,0.328,1032,51.94481028,11.73606902,12.01974307,53,0,0,0,0,1,0,0,3.970291914,15387,5,31738,10,32795,10,20343,7,13622,5,18079,6,215,1,3475,2,0,0,0,0,1,0,0,0,0
3080,36000,08-11-1999,87000,18-09-2009,1.416666667,3602,94.54480748,10.49127422,11.3736634,59,0,0,0,1,0,0,0,4.077537444,22430,7,28424,9,22309,7,25583,8,12253,4,18998,6,5500,2,30465,10,0,1,0,0,0,0,0,0,0
3081,59950,17-03-2000,180000,15-06-2010,2.002502085,3742,96.27329615,11.00126616,12.10071213,51,0,0,0,0,1,0,0,3.931825633,15421,5,20006,7,26252,8,24185,8,9105,3,10514,4,6492,2,3931,2,0,0,1,0,0,0,0,0,0
3082,72000,21-04-1998,191000,23-03-2010,1.652777778,4354,103.4503021,11.1844214,12.16002871,73,0,0,1,0,0,0,0,4.290459441,32816,10,32638,10,32398,10,32225,10,29238,9,31813,10,26337,9,30769,10,0,0,1,0,0,0,0,0,0
3083,130000,21-11-2008,130000,15-01-2010,0,420,33.47332321,11.77528973,11.77528973,60,0,0,0,1,0,0,0,4.094344562,9848,3,11697,4,8684,3,10535,4,13037,4,21929,7,10226,4,2373,1,0,0,1,0,0,0,0,0,0
3084,60000,12-07-2002,117000,30-04-2008,0.95,2119,73.41835092,11.00209984,11.66992921,70,0,0,1,0,0,0,0,4.248495242,9573,3,15411,5,15703,5,9993,4,12232,4,9276,3,8171,3,541,1,0,0,0,0,1,0,0,0,0
3085,120000,18-05-2005,135950,17-05-2010,0.132916667,1825,68.3514935,11.69524702,11.82004245,75,0,0,1,0,0,0,0,4.317488114,32308,10,31459,10,29225,9,32468,10,27338,9,31202,10,22469,7,27771,9,0,0,1,0,0,0,0,0,0
3086,12000,25-07-2003,60000,27-01-2010,4,2378,77.5779337,9.392661929,11.00209984,65,0,0,0,1,0,0,0,4.17438727,6253,2,5450,2,5151,2,5496,2,2637,1,14908,5,26653,9,14795,5,1,0,0,0,0,0,0,0,0
3087,79950,15-12-2003,87000,30-01-2009,0.088180113,1873,69.20712183,11.28915672,11.3736634,69,0,0,1,0,0,0,0,4.234106505,20305,7,19686,6,18787,6,17375,6,14968,5,12927,4,22663,7,21893,7,0,0,0,0,1,0,0,0,0
3088,67000,28-07-2000,140000,14-11-2008,1.089552239,3031,87.09285826,11.1124479,11.8493977,51,0,0,0,0,1,0,0,3.931825633,26078,8,32507,10,32770,10,31987,10,21779,7,17622,6,8935,3,7367,3,0,0,1,0,0,0,0,0,0
3089,184500,08-04-2005,192500,01-10-2010,0.043360434,2002,71.45007041,12.12540474,12.16785143,51,0,0,0,0,1,0,0,3.931825633,15809,5,24723,8,25882,8,28169,9,8281,3,3395,2,14516,5,3712,2,0,0,0,0,1,0,0,0,0
3090,125000,15-02-2002,159000,26-08-2010,0.272,3114,88.2201802,11.73606902,11.97665948,43,0,0,0,0,1,0,0,3.761200116,17032,6,18684,6,23462,8,11672,4,14508,5,12487,4,15686,5,8128,3,0,0,0,0,1,0,0,0,0
3091,80000,10-10-2008,86000,25-05-2010,0.075,592,39.63345177,11.28978191,11.36210258,64,0,0,0,1,0,0,0,4.158883083,3543,2,5389,2,3502,2,6957,3,464,1,6940,3,7061,3,19682,6,0,1,0,0,0,0,0,0,0
3092,83500,30-11-2001,118000,15-09-2009,0.413173653,2846,84.51916091,11.33260191,11.6784399,52,0,0,0,0,1,0,0,3.951243719,24549,8,18294,6,21251,7,21208,7,17426,6,30146,10,26172,8,24698,8,0,0,0,0,1,0,0,0,0
3093,94995,20-10-2000,120000,16-11-2010,0.26322438,3679,95.49983823,11.46157954,11.69524702,80,0,0,1,0,0,0,0,4.382026635,10848,4,9670,3,10237,4,27175,9,2255,1,10754,4,30302,10,12248,4,0,1,0,0,0,0,0,0,0
3094,236600,18-07-2007,230000,15-04-2011,-0.027895182,1367,59.49330007,12.37412623,12.34583459,74,0,0,1,0,0,0,0,4.304065093,30132,10,27303,9,23809,8,31414,10,26544,9,21259,7,30964,10,23049,8,0,0,1,0,0,0,0,0,0
3095,51000,31-08-2001,83000,11-01-2010,0.62745098,3055,87.42051136,10.83958091,11.32659589,62,0,0,0,1,0,0,0,4.127134385,13853,5,11539,4,16036,5,26224,8,17163,6,10467,4,5199,2,9010,3,0,0,0,0,1,0,0,0,0
3096,115500,02-06-2008,115500,07-10-2011,0,1222,56.36376288,11.65702581,11.65702581,71,0,0,1,0,0,0,0,4.262679877,17999,6,15842,5,14724,5,27364,9,9176,3,19526,6,32215,10,10902,4,0,1,0,0,0,0,0,0,0
3097,50050,26-09-1996,95000,17-04-2009,0.898101898,4586,106.028541,10.82077778,11.46163217,65,0,0,0,1,0,0,0,4.17438727,1286,1,809,1,1614,1,449,1,2054,1,4257,2,20829,7,25412,8,1,0,0,0,0,0,0,0,0
3098,79950,15-12-2003,87000,30-01-2009,0.088180113,1873,69.20712183,11.28915672,11.3736634,69,0,0,1,0,0,0,0,4.234106505,20305,7,19686,6,18787,6,17375,6,14968,5,12927,4,22663,7,21893,7,0,0,0,0,1,0,0,0,0
3099,89950,28-11-1997,169000,23-12-2009,0.878821568,4408,104.0568527,11.40700924,12.03765399,68,0,0,0,1,0,0,0,4.219507705,26935,9,29902,10,23556,8,29827,10,16636,6,32101,10,7435,3,30373,10,0,1,0,0,0,0,0,0,0
3100,165000,25-01-2008,240000,19-03-2010,0.454545455,784,45.45924887,12.01370075,12.3883942,67,0,0,0,1,0,0,0,4.204692619,15511,5,31137,10,32812,10,13695,5,17534,6,15729,5,220,1,5669,2,0,0,0,0,1,0,0,0,0
3101,112500,03-06-2005,120000,20-03-2008,0.066666667,1021,51.67611945,11.6307085,11.69524702,74,0,0,1,0,0,0,0,4.304065093,32093,10,27727,9,32249,10,32673,10,27233,9,27151,9,30593,10,21133,7,0,1,0,0,0,0,0,0,0
3102,123000,19-11-2004,91500,14-01-2011,-0.256097561,2247,75.50614191,11.71993963,11.42409425,63,0,0,0,1,0,0,0,4.143134726,16007,5,15590,5,22088,7,18176,6,11480,4,5043,2,20587,7,11345,4,0,0,0,0,0,0,0,0,1
3103,140000,04-04-2003,195000,16-01-2012,0.392857143,3209,89.49092098,11.8493977,12.18075484,69,0,0,1,0,0,0,0,4.234106505,27132,9,30725,10,30234,10,31541,10,20868,7,19049,6,20415,7,6752,3,0,0,1,0,0,0,0,0,0
3104,99950,20-08-2004,111000,08-03-2010,0.110555278,2026,71.85874116,11.51242534,11.61728548,67,0,0,0,1,0,0,0,4.204692619,5060,2,3523,2,2607,1,6538,2,2244,1,25150,8,25964,8,19902,7,0,1,0,0,0,0,0,0,0
3105,130000,26-10-2005,100000,22-04-2010,-0.230769231,1639,64.91657276,11.77528973,11.51292546,81,0,1,0,0,0,0,0,4.394449155,30162,10,27887,9,28418,9,31191,10,23778,8,20720,7,20392,7,26637,9,0,1,0,0,0,0,0,0,0
3106,170995,03-06-2005,152500,23-04-2010,-0.108161057,1785,67.62922143,12.0493896,11.93491988,82,0,1,0,0,0,0,0,4.406719247,32380,10,28846,9,27997,9,32066,10,30929,10,30396,10,32026,10,24843,8,0,0,0,0,1,0,0,0,0
3107,69000,02-06-1999,158000,19-11-2010,1.289855072,4188,101.5600756,11.14186178,11.97035031,40,0,0,0,0,1,0,0,3.688879454,32643,10,32074,10,29386,9,31260,10,25700,8,32669,10,30656,10,29991,10,0,0,0,0,1,0,0,0,0
3108,172000,14-08-2000,250000,28-09-2011,0.453488372,4062,100.098388,12.05524976,12.4292162,71,0,0,1,0,0,0,0,4.262679877,31929,10,32497,10,32252,10,30857,10,31911,10,31659,10,9446,3,31004,10,0,0,0,0,0,0,0,1,0
3109,64000,09-07-2004,59995,18-05-2011,-0.062578125,2504,79.513749,11.06663836,11.0020165,56,0,0,0,1,0,0,0,4.025351691,8203,3,8808,3,7162,3,6929,3,9791,3,10791,4,14900,5,6097,2,0,0,1,0,0,0,0,0,0
3110,59950,17-03-2000,180000,15-06-2010,2.002502085,3742,96.27329615,11.00126616,12.10071213,51,0,0,0,0,1,0,0,3.931825633,15421,5,20006,7,26252,8,24185,8,9105,3,10514,4,6492,2,3931,2,0,0,1,0,0,0,0,0,0
3111,59950,17-03-2000,180000,15-06-2010,2.002502085,3742,96.27329615,11.00126616,12.10071213,51,0,0,0,0,1,0,0,3.931825633,15421,5,20006,7,26252,8,24185,8,9105,3,10514,4,6492,2,3931,2,0,0,1,0,0,0,0,0,0
3112,162500,14-05-2007,156000,25-05-2010,-0.04,1107,53.73728032,11.99843328,11.95761129,64,0,0,0,1,0,0,0,4.158883083,28996,9,27719,9,30685,10,31452,10,30819,10,22128,7,10415,4,16998,6,0,0,0,0,1,0,0,0,0
3113,115000,15-11-2004,107000,28-10-2011,-0.069565217,2538,80.02712752,11.65268741,11.58058411,62,0,0,0,1,0,0,0,4.127134385,21210,7,17981,6,17314,6,26471,9,16599,6,13782,5,27079,9,18408,6,0,0,1,0,0,0,0,0,0
3114,158000,05-04-2007,148500,28-10-2011,-0.060126582,1667,65.44653956,11.97035031,11.90834024,85,0,1,0,0,0,0,0,4.442651256,24527,8,20799,7,20433,7,20113,7,22162,7,29248,9,30624,10,13216,5,0,1,0,0,0,0,0,0,0
3115,113500,15-12-2006,130000,01-02-2008,0.145374449,413,33.19619408,11.63955812,11.77528973,50,0,0,0,0,1,0,0,3.912023005,13519,5,15271,5,12722,4,16887,6,20615,7,7294,3,26840,9,2439,1,0,0,0,0,0,0,0,0,1
3116,57500,08-05-1998,151000,30-06-2010,1.626086957,4436,104.3697947,10.95954023,11.92503512,83,0,1,0,0,0,0,0,4.418840608,14983,5,15135,5,18752,6,19519,6,18374,6,18401,6,1969,1,12075,4,0,0,0,0,0,0,1,0,0
3117,56995,01-05-1997,135000,28-04-2011,1.368628827,5110,111.6058717,10.95071882,11.81303006,66,0,0,0,1,0,0,0,4.189654742,26927,9,22014,7,24284,8,24557,8,20778,7,31395,10,17752,6,24732,8,0,0,1,0,0,0,0,0,0
3118,144000,23-11-2007,124950,12-05-2011,-0.132291667,1266,57.33348737,11.87756858,11.73566894,85,0,1,0,0,0,0,0,4.442651256,20115,7,17965,6,26151,8,29046,9,14584,5,13231,5,29139,9,4003,2,0,0,0,0,1,0,0,0,0
3119,238000,26-03-2004,249950,13-06-2008,0.050210084,1540,63.00281535,12.38002595,12.42901618,74,0,0,1,0,0,0,0,4.304065093,29398,9,29710,10,30029,10,32346,10,29751,10,20206,7,8043,3,25502,8,0,0,1,0,0,0,0,0,0
3120,82000,20-05-1996,320000,24-06-2011,2.902439024,5513,115.6898428,11.31447453,12.67607627,61,0,0,0,1,0,0,0,4.110873864,12187,4,11537,4,14792,5,24436,8,10044,4,23987,8,4571,2,4097,2,0,0,0,0,0,0,1,0,0
3121,102750,28-06-2002,112500,05-02-2010,0.094890511,2779,83.56504863,11.54005413,11.6307085,76,0,0,1,0,0,0,0,4.33073334,6304,2,7341,3,6060,2,7557,3,1346,1,11562,4,24041,8,11113,4,0,1,0,0,0,0,0,0,0
3122,14500,11-04-1997,41500,27-06-2011,1.862068966,5190,112.4299426,9.581903928,10.63344871,50,0,0,0,0,1,0,0,3.912023005,7427,3,5928,2,7043,3,14279,5,5090,2,7587,3,31305,10,4298,2,0,1,0,0,0,0,0,0,0
3123,59000,30-04-2003,100000,16-06-2011,0.694915254,2969,86.23993687,10.98529272,11.51292546,67,0,0,0,1,0,0,0,4.204692619,17803,6,15799,5,15248,5,10534,4,20051,7,22965,7,23836,8,13727,5,0,1,0,0,0,0,0,0,0
3124,141000,20-07-2001,169000,20-11-2009,0.19858156,3045,87.28415731,11.85651517,12.03765399,38,0,0,0,0,0,1,0,3.63758616,32057,10,27757,9,31394,10,27689,9,29632,10,26936,9,30870,10,24772,8,0,0,0,0,0,1,0,0,0
3125,130000,15-12-2003,157500,30-04-2010,0.211538462,2328,76.79456336,11.77528973,11.96718074,66,0,0,0,1,0,0,0,4.189654742,15234,5,13853,5,15654,5,13438,5,18821,6,7780,3,8432,3,26980,9,0,0,0,0,0,1,0,0,0
3126,112500,29-09-1995,245000,25-08-2010,1.177777778,5444,115.002227,11.6307085,12.40901349,74,0,0,1,0,0,0,0,4.304065093,25133,8,24625,8,27791,9,31341,10,18609,6,10245,4,11884,4,25909,8,0,0,0,0,1,0,0,0,0
3127,111500,31-01-2005,117000,17-09-2010,0.049327354,2055,72.34910894,11.62177987,11.66992921,63,0,0,0,1,0,0,0,4.143134726,21262,7,22693,7,19579,6,14414,5,22275,7,13144,5,22723,7,15625,5,0,0,0,0,0,0,0,0,1
3128,180000,02-12-2005,195000,21-07-2010,0.083333333,1692,65.91571136,12.10071213,12.18075484,38,0,0,0,0,0,1,0,3.63758616,23438,8,21822,7,20234,7,31499,10,17723,6,14377,5,15805,5,22239,7,0,0,1,0,0,0,0,0,0
3129,72500,23-04-2004,81500,18-06-2010,0.124137931,2247,75.50614191,11.19134184,11.3083583,69,0,0,1,0,0,0,0,4.234106505,13788,5,12984,4,13455,5,12053,4,18171,6,13483,5,25632,8,4462,2,0,0,1,0,0,0,0,0,0
3130,110000,25-02-2005,87000,01-03-2011,-0.209090909,2195,74.66586,11.60823564,11.3736634,67,0,0,0,1,0,0,0,4.204692619,1291,1,1971,1,2453,1,1021,1,2762,1,433,1,19278,6,4206,2,0,0,1,0,0,0,0,0,0
3131,117000,16-06-2006,115000,09-07-2010,-0.017094017,1484,61.89102154,11.66992921,11.65268741,72,0,0,1,0,0,0,0,4.276666119,10503,4,9344,3,9885,4,8368,3,16879,6,5835,2,21274,7,9520,3,0,0,1,0,0,0,0,0,0
3132,175000,11-11-2005,155000,08-10-2010,-0.114285714,1792,67.75623991,12.07254125,11.9511804,47,0,0,0,0,1,0,0,3.850147602,15387,5,31738,10,32795,10,20343,7,13622,5,18079,6,215,1,3475,2,0,0,0,0,1,0,0,0,0
3133,130000,17-06-2005,146000,14-02-2008,0.123076923,972,50.45997061,11.77528973,11.8913619,50,0,0,0,0,1,0,0,3.912023005,27003,9,23435,8,22704,7,26922,9,19010,6,18690,6,31519,10,24208,8,0,1,0,0,0,0,0,0,0
3134,180000,28-01-2005,232000,25-04-2008,0.288888889,1183,55.48848506,12.10071213,12.35449265,58,0,0,0,1,0,0,0,4.060443011,10609,4,13732,5,8926,3,21517,7,7731,3,12153,4,8507,3,4900,2,0,0,0,0,0,1,0,0,0
3135,87465,23-10-2006,116950,04-02-2008,0.337106271,469,35.34758227,11.37899399,11.66950177,71,0,0,1,0,0,0,0,4.262679877,6868,3,8091,3,5423,2,2747,1,3456,2,16760,6,26801,9,17873,6,0,0,1,0,0,0,0,0,0
3136,147000,23-05-2008,139500,15-04-2011,-0.051020408,1057,52.54982414,11.89818787,11.84581988,51,0,0,0,0,1,0,0,3.931825633,23902,8,21294,7,25067,8,24010,8,26023,8,20224,7,8556,3,18809,6,0,0,0,0,1,0,0,0,0
